,Hours in ICU,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
117,118,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991
118,119,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991
119,120,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.001157722,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.002125371,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.00584045,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.011050201,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991,0.003956991
120,121,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
121,122,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
122,123,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
123,124,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
124,125,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
125,126,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
126,127,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
127,128,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
128,129,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
129,130,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
130,131,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
131,132,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
132,133,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
133,134,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
134,135,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
135,136,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
136,137,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
137,138,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
138,139,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.001193532,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.002191111,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.006021103,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.011391997,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386,0.004079386
